# BEEF ########################################################################################################################
# BEEF This line shows the Bayesian error estimations and the current threshold criterion.
# BEEF 
# BEEF nstep ............ MD time step or input structure counter
# BEEF bee_energy ....... BEE of energy per atom (eV atom^-1)
# BEEF bee_max_force .... BEE of forces (max) (eV Angst^-1)
# BEEF bee_ave_force .... BEE of forces (average) (kB)
# BEEF threshold ........ Current value of threshold criterion (eV Angst^-1)
# BEEF bee_max_stress ... BEE of stresses (max) (kB)
# BEEF bee_ave_stress ... BEE of stresses (average) (kB)
# BEEF ########################################################################################################################
# BEEF              nstep       bee_energy    bee_max_force    bee_ave_force        threshold   bee_max_stress   bee_ave_stress
# BEEF                  2                3                4                5                6                7                8
# BEEF ########################################################################################################################
BEEF                 6342   8.06599792E-06   5.37102872E-03   2.58370986E-03   1.02140848E-02   1.65159777E-01   1.17172477E-01
BEEF                 6343   8.25456372E-06   5.41585936E-03   2.69812879E-03   1.02140848E-02   1.81632926E-01   1.29237555E-01
BEEF                 6344   8.22995392E-06   5.54494724E-03   2.82089828E-03   1.02140848E-02   2.05420102E-01   1.45573371E-01
BEEF                 6345   8.34494200E-06   5.69883855E-03   2.93055769E-03   1.02140848E-02   2.26790194E-01   1.59715308E-01
BEEF                 6346   8.36822428E-06   5.75388194E-03   2.95991684E-03   1.02140848E-02   2.26613789E-01   1.58785468E-01
BEEF                 6347   8.34864079E-06   5.78307478E-03   2.95472592E-03   1.02140848E-02   2.15737173E-01   1.50720343E-01
BEEF                 6348   8.22710744E-06   5.71322847E-03   2.87659102E-03   1.02140848E-02   1.87802784E-01   1.32020872E-01
BEEF                 6349   8.02067346E-06   5.70237396E-03   2.79947172E-03   1.02140848E-02   1.64691734E-01   1.17004247E-01
BEEF                 6350   7.98679405E-06   5.79570417E-03   2.72793653E-03   1.02140848E-02   1.51458119E-01   1.09533274E-01
BEEF                 6351   7.87895328E-06   6.07081623E-03   2.69695232E-03   1.02140848E-02   1.48118629E-01   1.08257909E-01
BEEF                 6352   7.93177545E-06   6.44890776E-03   2.71835747E-03   1.02140848E-02   1.47412549E-01   1.08222534E-01
BEEF                 6353   7.91993476E-06   6.62238334E-03   2.75256799E-03   1.02140848E-02   1.45601748E-01   1.07603088E-01
BEEF                 6354   8.02011469E-06   6.42181845E-03   2.76545849E-03   1.02140848E-02   1.44616862E-01   1.07957792E-01
BEEF                 6355   8.03989209E-06   5.97799391E-03   2.77397675E-03   1.02140848E-02   1.49455157E-01   1.12211491E-01
BEEF                 6356   8.11138638E-06   5.66246899E-03   2.78743497E-03   1.02140848E-02   1.61378155E-01   1.20484884E-01
BEEF                 6357   8.10946151E-06   5.79872030E-03   2.80123681E-03   1.02140848E-02   1.72235564E-01   1.27421967E-01
BEEF                 6358   8.08852416E-06   5.86523561E-03   2.82341557E-03   1.02140848E-02   1.78585988E-01   1.31170408E-01
BEEF                 6359   8.01094359E-06   5.86607627E-03   2.82792041E-03   1.02140848E-02   1.75530472E-01   1.28645146E-01
BEEF                 6360   7.84925200E-06   5.78728231E-03   2.80350888E-03   1.02140848E-02   1.62014251E-01   1.19417827E-01
BEEF                 6361   7.78860946E-06   5.72357580E-03   2.76993349E-03   1.02140848E-02   1.48174745E-01   1.09868326E-01
BEEF                 6362   7.66945806E-06   5.75592331E-03   2.76416182E-03   1.02140848E-02   1.43544986E-01   1.06378314E-01
BEEF                 6363   7.71866177E-06   5.86426568E-03   2.78200719E-03   1.02140848E-02   1.50351944E-01   1.09281303E-01
BEEF                 6364   7.75824180E-06   6.03224982E-03   2.83353386E-03   1.02140848E-02   1.61355481E-01   1.14104099E-01
BEEF                 6365   7.96833117E-06   6.23587169E-03   2.95008784E-03   1.02140848E-02   1.72753288E-01   1.20098848E-01
BEEF                 6366   8.03591860E-06   6.59639193E-03   3.10229145E-03   1.02140848E-02   1.80337537E-01   1.25156304E-01
BEEF                 6367   8.17166765E-06   7.56182425E-03   3.26211181E-03   1.02140848E-02   1.86884927E-01   1.30339914E-01
BEEF                 6368   8.24097226E-06   8.43951646E-03   3.37292721E-03   1.02140848E-02   1.89932629E-01   1.33499432E-01
BEEF                 6369   8.25544255E-06   8.92609673E-03   3.40771671E-03   1.02140848E-02   1.89779275E-01   1.33282656E-01
BEEF                 6370   8.05006987E-06   8.79940305E-03   3.29538731E-03   1.02140848E-02   1.79775750E-01   1.24296374E-01
BEEF                 6371   7.96113477E-06   8.29746499E-03   3.11575827E-03   1.02140848E-02   1.71631399E-01   1.16247172E-01
BEEF                 6372   7.88196425E-06   7.72453122E-03   2.94071383E-03   1.02140848E-02   1.65503413E-01   1.12007480E-01
BEEF                 6373   7.79669618E-06   6.96050538E-03   2.75629626E-03   1.02140848E-02   1.60496825E-01   1.09866594E-01
BEEF                 6374   7.70895080E-06   6.27179315E-03   2.60503420E-03   1.02140848E-02   1.53206977E-01   1.08064666E-01
BEEF                 6375   7.61110631E-06   5.58018863E-03   2.46796626E-03   1.02140848E-02   1.42450164E-01   1.05291427E-01
BEEF                 6376   7.57668614E-06   4.90396618E-03   2.34442298E-03   1.02140848E-02   1.43815032E-01   1.02508536E-01
BEEF                 6377   7.52854798E-06   4.30936307E-03   2.24238614E-03   1.02140848E-02   1.45167321E-01   1.00537800E-01
BEEF                 6378   7.50091540E-06   4.02389376E-03   2.14722827E-03   1.02140848E-02   1.45810731E-01   9.97318372E-02
BEEF                 6379   7.46454658E-06   3.90330968E-03   2.05015858E-03   1.02140848E-02   1.44292230E-01   9.91131886E-02
BEEF                 6380   7.52435285E-06   3.82238698E-03   1.95864825E-03   1.02140848E-02   1.42458705E-01   9.82124268E-02
BEEF                 6381   7.49536230E-06   3.77182375E-03   1.87160521E-03   1.02140848E-02   1.38596205E-01   9.65311361E-02
BEEF                 6382   7.56691232E-06   3.76304281E-03   1.80965477E-03   1.02140848E-02   1.34678354E-01   9.56438272E-02
BEEF                 6383   7.59346119E-06   3.78482441E-03   1.76481288E-03   1.02140848E-02   1.29077726E-01   9.37786761E-02
BEEF                 6384   7.57190978E-06   3.80620085E-03   1.74449451E-03   1.02140848E-02   1.26115152E-01   9.12056397E-02
BEEF                 6385   7.55127913E-06   4.02695028E-03   1.76233230E-03   1.02140848E-02   1.25298249E-01   8.94137351E-02
BEEF                 6386   7.53205860E-06   4.55317039E-03   1.82488910E-03   1.02140848E-02   1.24350993E-01   8.77856983E-02
BEEF                 6387   7.65836652E-06   5.11772904E-03   1.92476027E-03   1.02140848E-02   1.25569562E-01   8.75177415E-02
BEEF                 6388   7.71746857E-06   5.62942923E-03   2.05491497E-03   1.02140848E-02   1.27220173E-01   8.81359219E-02
BEEF                 6389   7.73393930E-06   5.97742878E-03   2.17993767E-03   1.02140848E-02   1.28832295E-01   9.01612899E-02
BEEF                 6390   7.77301391E-06   6.08521778E-03   2.28846600E-03   1.02140848E-02   1.29605181E-01   9.30869727E-02
BEEF                 6391   7.79750134E-06   5.84316497E-03   2.35220927E-03   1.02140848E-02   1.29849751E-01   9.56481722E-02
BEEF                 6392   7.77477934E-06   5.36472719E-03   2.37098190E-03   1.02140848E-02   1.27218339E-01   9.61611632E-02
BEEF                 6393   7.76521698E-06   4.86716533E-03   2.38593722E-03   1.02140848E-02   1.26365152E-01   9.72192161E-02
BEEF                 6394   7.72302290E-06   4.57468263E-03   2.37197133E-03   1.02140848E-02   1.23101239E-01   9.54924946E-02
BEEF                 6395   7.70265194E-06   4.59682464E-03   2.32044285E-03   1.02140848E-02   1.19701467E-01   9.25222555E-02
BEEF                 6396   7.67125127E-06   4.44337134E-03   2.22431461E-03   1.02140848E-02   1.14836267E-01   8.77600873E-02
BEEF                 6397   7.61730557E-06   4.17321345E-03   2.10895286E-03   1.02140848E-02   1.12172440E-01   8.45637726E-02
BEEF                 6398   7.64137509E-06   3.83969798E-03   1.98872390E-03   1.02140848E-02   1.13315383E-01   8.36628948E-02
BEEF                 6399   7.63622861E-06   3.51787336E-03   1.88238096E-03   1.02140848E-02   1.18298202E-01   8.56674877E-02
BEEF                 6400   7.68584550E-06   3.49074717E-03   1.81300302E-03   1.02140848E-02   1.24668999E-01   8.92875036E-02
BEEF                 6401   7.62826171E-06   3.53503391E-03   1.78669105E-03   1.02140848E-02   1.31203311E-01   9.37674496E-02
BEEF                 6402   7.63144985E-06   3.62957665E-03   1.81396946E-03   1.02140848E-02   1.37642319E-01   9.80334005E-02
BEEF                 6403   7.67969172E-06   3.97276482E-03   1.88879880E-03   1.02140848E-02   1.44041261E-01   1.02979771E-01
BEEF                 6404   7.75323161E-06   4.55035914E-03   2.00598543E-03   1.02140848E-02   1.50245067E-01   1.08954690E-01
BEEF                 6405   7.78373907E-06   5.16652627E-03   2.15030373E-03   1.02140848E-02   1.57493688E-01   1.15329267E-01
BEEF                 6406   7.85494545E-06   5.71064146E-03   2.30109665E-03   1.02140848E-02   1.64490923E-01   1.21150526E-01
BEEF                 6407   7.90968849E-06   6.07181352E-03   2.43233590E-03   1.02140848E-02   1.68578246E-01   1.25010442E-01
BEEF                 6408   7.91503403E-06   6.21845013E-03   2.53278726E-03   1.02140848E-02   1.69173607E-01   1.26432158E-01
BEEF                 6409   7.93545946E-06   6.17539489E-03   2.59383994E-03   1.02140848E-02   1.65895460E-01   1.24723790E-01
BEEF                 6410   7.86105659E-06   5.93669302E-03   2.61821162E-03   1.02140848E-02   1.59822138E-01   1.21070876E-01
BEEF                 6411   7.81195604E-06   5.62018781E-03   2.62195639E-03   1.02140848E-02   1.53167264E-01   1.16932484E-01
BEEF                 6412   7.82187367E-06   5.58381426E-03   2.61712896E-03   1.02140848E-02   1.49349145E-01   1.12501491E-01
BEEF                 6413   7.84417725E-06   5.82445316E-03   2.62528791E-03   1.02140848E-02   1.46867835E-01   1.08289016E-01
BEEF                 6414   7.84056340E-06   6.08307404E-03   2.66505851E-03   1.02140848E-02   1.44463333E-01   1.05140969E-01
BEEF                 6415   7.94365755E-06   6.30580907E-03   2.72074545E-03   1.02140848E-02   1.42733219E-01   1.03895184E-01
BEEF                 6416   7.83416534E-06   6.44148477E-03   2.77031585E-03   1.02140848E-02   1.43322603E-01   1.05154471E-01
BEEF                 6417   7.96686989E-06   6.52909174E-03   2.81846328E-03   1.02140848E-02   1.47965553E-01   1.09389202E-01
BEEF                 6418   7.92950078E-06   6.58624279E-03   2.86484599E-03   1.02140848E-02   1.56010001E-01   1.16514418E-01
BEEF                 6419   7.94818443E-06   6.60384310E-03   2.87149248E-03   1.02140848E-02   1.63187104E-01   1.21129596E-01
BEEF                 6420   7.91630094E-06   6.54988734E-03   2.82084269E-03   1.02140848E-02   1.58768897E-01   1.18822430E-01
BEEF                 6421   7.92027506E-06   6.48412135E-03   2.73910674E-03   1.02140848E-02   1.51899561E-01   1.13319517E-01
BEEF                 6422   7.78497621E-06   6.46481364E-03   2.67722983E-03   1.02140848E-02   1.46868485E-01   1.09731352E-01
BEEF                 6423   7.75526825E-06   6.40518922E-03   2.61764158E-03   1.02140848E-02   1.42556069E-01   1.07015986E-01
BEEF                 6424   7.64679986E-06   6.30461927E-03   2.57567688E-03   1.02140848E-02   1.39940809E-01   1.05937169E-01
BEEF                 6425   7.69628759E-06   6.23703419E-03   2.60535516E-03   1.02140848E-02   1.37850190E-01   1.06141234E-01
BEEF                 6426   7.77564137E-06   6.14123075E-03   2.68874862E-03   1.02140848E-02   1.36630588E-01   1.06955736E-01
BEEF                 6427   7.84122911E-06   6.36549688E-03   2.78096589E-03   1.02140848E-02   1.41271654E-01   1.08610072E-01
BEEF                 6428   7.83515286E-06   6.63198079E-03   2.88035490E-03   1.02140848E-02   1.47241594E-01   1.11365834E-01
BEEF                 6429   7.96384509E-06   6.40936970E-03   2.91723720E-03   1.02140848E-02   1.50248488E-01   1.12313183E-01
BEEF                 6430   7.94053629E-06   6.12593638E-03   2.90602882E-03   1.02140848E-02   1.50000479E-01   1.10517706E-01
BEEF                 6431   7.95888136E-06   6.39095598E-03   2.86187110E-03   1.02140848E-02   1.46937294E-01   1.06974707E-01
BEEF                 6432   7.90428958E-06   6.53909126E-03   2.80832202E-03   1.02140848E-02   1.42756994E-01   1.03227979E-01
BEEF                 6433   7.99247598E-06   6.63996008E-03   2.77884241E-03   1.02140848E-02   1.39288841E-01   1.00765187E-01
BEEF                 6434   7.96180061E-06   6.70599599E-03   2.78083714E-03   1.02140848E-02   1.35764286E-01   9.90126683E-02
BEEF                 6435   7.94781545E-06   6.74896556E-03   2.80523871E-03   1.02140848E-02   1.30967733E-01   9.69907557E-02
BEEF                 6436   7.91201494E-06   6.76332377E-03   2.83809432E-03   1.02140848E-02   1.24071936E-01   9.39752576E-02
BEEF                 6437   7.91768060E-06   6.80799338E-03   2.88893866E-03   1.02140848E-02   1.18536402E-01   9.20193987E-02
BEEF                 6438   7.86489692E-06   6.80627304E-03   2.92751277E-03   1.02140848E-02   1.13977872E-01   9.12085782E-02
BEEF                 6439   7.88956051E-06   6.73136471E-03   2.95311743E-03   1.02140848E-02   1.11013110E-01   9.17636126E-02
BEEF                 6440   7.79735841E-06   6.55775529E-03   2.94411953E-03   1.02140848E-02   1.13114629E-01   9.18743768E-02
BEEF                 6441   7.79019578E-06   6.31850731E-03   2.91548140E-03   1.02140848E-02   1.17777883E-01   9.24463953E-02
BEEF                 6442   7.72617252E-06   6.51222051E-03   2.88254534E-03   1.02140848E-02   1.23104107E-01   9.38782536E-02
BEEF                 6443   7.68393353E-06   6.59733696E-03   2.80973865E-03   1.02140848E-02   1.29275796E-01   9.49332765E-02
BEEF                 6444   7.71391302E-06   6.38749157E-03   2.69270059E-03   1.02140848E-02   1.33930027E-01   9.53551828E-02
BEEF                 6445   7.64497378E-06   5.94845540E-03   2.55497448E-03   1.02140848E-02   1.38476030E-01   9.57399106E-02
BEEF                 6446   7.57400837E-06   5.36847924E-03   2.40722011E-03   1.02140848E-02   1.41486570E-01   9.55629405E-02
BEEF                 6447   7.57323663E-06   4.74999279E-03   2.26833478E-03   1.02140848E-02   1.41007428E-01   9.41579406E-02
BEEF                 6448   7.60876676E-06   4.37673343E-03   2.15383906E-03   1.02140848E-02   1.41329850E-01   9.31940242E-02
BEEF                 6449   7.57282867E-06   4.28269264E-03   2.08511875E-03   1.02140848E-02   1.40373542E-01   9.19737301E-02
BEEF                 6450   7.60174086E-06   4.21422557E-03   2.04826653E-03   1.02140848E-02   1.37412685E-01   9.08055402E-02
BEEF                 6451   7.65359765E-06   4.19565984E-03   2.03539310E-03   1.02140848E-02   1.33909393E-01   9.01743316E-02
BEEF                 6452   7.56364284E-06   4.43997183E-03   2.04040273E-03   1.02140848E-02   1.31183222E-01   9.00021847E-02
BEEF                 6453   7.70401508E-06   4.56885287E-03   2.04862937E-03   1.02140848E-02   1.31545508E-01   9.10888247E-02
BEEF                 6454   7.69178242E-06   4.57186195E-03   2.05209596E-03   1.02140848E-02   1.31024704E-01   9.17478826E-02
BEEF                 6455   7.72094721E-06   4.47440670E-03   2.05690547E-03   1.02140848E-02   1.29171434E-01   9.16215525E-02
BEEF                 6456   7.79841994E-06   4.35193965E-03   2.06667551E-03   1.02140848E-02   1.27006219E-01   9.15030539E-02
BEEF                 6457   7.71030748E-06   4.22175114E-03   2.08169163E-03   1.02140848E-02   1.24319516E-01   9.13024668E-02
BEEF                 6458   7.80377010E-06   4.11087916E-03   2.10141382E-03   1.02140848E-02   1.21163143E-01   9.10636283E-02
BEEF                 6459   7.83664204E-06   4.13403706E-03   2.12760677E-03   1.02140848E-02   1.18549515E-01   9.05557870E-02
BEEF                 6460   7.83190571E-06   4.26008704E-03   2.15783225E-03   1.02140848E-02   1.18545389E-01   8.91120128E-02
BEEF                 6461   7.73906886E-06   4.35323286E-03   2.17053048E-03   1.02140848E-02   1.18814843E-01   8.80650486E-02
BEEF                 6462   7.70486373E-06   4.45231807E-03   2.17265016E-03   1.02140848E-02   1.19456184E-01   8.73566586E-02
BEEF                 6463   7.71292359E-06   4.49952665E-03   2.15230975E-03   1.02140848E-02   1.20977396E-01   8.71692299E-02
BEEF                 6464   7.68541037E-06   4.40587253E-03   2.11077880E-03   1.02140848E-02   1.21153943E-01   8.63794383E-02
BEEF                 6465   7.61658429E-06   4.23950202E-03   2.05243646E-03   1.02140848E-02   1.19393750E-01   8.48533377E-02
BEEF                 6466   7.68212598E-06   4.01487184E-03   1.97449756E-03   1.02140848E-02   1.19582022E-01   8.37215270E-02
BEEF                 6467   7.66281897E-06   3.82393501E-03   1.91063511E-03   1.02140848E-02   1.15655253E-01   8.14637410E-02
BEEF                 6468   7.60058251E-06   3.65388428E-03   1.84606365E-03   1.02140848E-02   1.12887640E-01   8.02648428E-02
BEEF                 6469   7.48512158E-06   3.54920479E-03   1.80080246E-03   1.02140848E-02   1.10812396E-01   8.02019777E-02
BEEF                 6470   7.54553635E-06   3.51351724E-03   1.78363278E-03   1.02140848E-02   1.13947081E-01   8.14801762E-02
BEEF                 6471   7.59717826E-06   3.54415055E-03   1.80379261E-03   1.02140848E-02   1.18453978E-01   8.35887508E-02
BEEF                 6472   7.61606708E-06   3.61370058E-03   1.85044790E-03   1.02140848E-02   1.21926336E-01   8.55993300E-02
BEEF                 6473   7.62972927E-06   3.80708225E-03   1.92458058E-03   1.02140848E-02   1.23836937E-01   8.76175259E-02
BEEF                 6474   7.58164068E-06   3.99243619E-03   2.01141190E-03   1.02140848E-02   1.24750327E-01   8.93104243E-02
BEEF                 6475   7.65445399E-06   4.14615499E-03   2.09738652E-03   1.02140848E-02   1.24396970E-01   9.02574806E-02
BEEF                 6476   7.61855188E-06   4.42009376E-03   2.16695394E-03   1.02140848E-02   1.21453411E-01   8.95640645E-02
BEEF                 6477   7.67475634E-06   4.65709363E-03   2.22045832E-03   1.02140848E-02   1.18228522E-01   8.87444680E-02
